num,user_id,user_name,datetime,business_id,business_name,text
314,qZZ8VU1Bk-xCruEAZNwm6A,Ginger M.,17/9/2017,rKvPQZcgjrQOLRU0phPoAQ,Queen of Tarts," st breakfast of   trip    y've all  en good. Queen of Tarts   primarily a bakery, but   eggs were delicious, paired w h roasted  ma es   pota  cakes,   cappuccino was perfect   like so many o rs   said,   rasp rry scone was    st I've ever had. Luckily Dublin   a c y that lets   walk off a breakfast like th !"
315,hgteb19rrwHogL2JFlg_ng,Dikla B.,23/4/2015,rKvPQZcgjrQOLRU0phPoAQ,Queen of Tarts,"Popped in here on Sunday for a post brunch slice of cake, having heard loads about th  place. We first tried   place on Cow's lane which was packed     brim w h a queue wa ing on a table (always a sign of qual y), so luckily we popped down   Dame St   were seated straight away.

I had   chocolate chip cheesecake   hot chocolate.   hot chocolate was st ard, nothing special or extraordinary.  y   famous for  ir cakes though     cheesecake defin ely did not d appoint.   I say that as someone who   not generally a fan of cheesecake.

  service was OK, not amazing, but  n I guess  y   very busy so  's easy     swept up in   hustle   bustle   that can slow things down a b .

Overall though I did not leave d appointed. Well  y   known for  ir cakes as I said   on that front  y did not d appoint so if     after a good dessert place   can't go wrong here."
316,bgOB4jFcWbEL3utLOx9aPw,Morgan M.,10/6/2019,rKvPQZcgjrQOLRU0phPoAQ,Queen of Tarts,"SO GOOD! Any of   pastries     will   amazing, especially   blue rry scones."
317,2STtG_XzVsRdvjyrJ1OppA,Tara T.,11/1/2017,rKvPQZcgjrQOLRU0phPoAQ,Queen of Tarts,"If  're going   Dublin,  n   need   make a s p here for breakfast!  ir winter tart, carrot cake,   smoked bacon   leek pota  cakes were delicious!   staff   super friendly  o!"
318,nH_3mYPuD4ssdvAn_inDzQ,Kelly S.,27/10/2015,rKvPQZcgjrQOLRU0phPoAQ,Queen of Tarts,"Th  was a great find in Dublin!! We spent our two breakfast days in Dublin at   queen of tarts! Great place for a yummy breakfast, tea   delicious cakes!"
319,rgHPu805qQapDQChEQ__Ag,Izzy H.,13/7/2017,rKvPQZcgjrQOLRU0phPoAQ,Queen of Tarts,"Loved every b  of Queen of Tarts. Staff were extremely friendly,   mocha was delicious along w h   cappuccino   not   mention   Bailey's Cheesecake... simply amazing!"
320,TnOVsSvhIxW2cMZtUzLmzw,Mindy J.,4/1/2018,rKvPQZcgjrQOLRU0phPoAQ,Queen of Tarts,Favor e breakfast of   trip! Full Ir h breakfast   a scone w h clotted cream. Chocolate chip scone was amazing     large enough   save part for a snack later.
321,T38Gb09jmYI9qxj_mKFu1Q,Dar V.,5/10/2015,rKvPQZcgjrQOLRU0phPoAQ,Queen of Tarts,"Came here for tea   carrot cake.
  was very yummy     girls serving us were very helpful   pleasant.
 y   a huge selection of cakes   tarts that all looked amazing.
W h we had more room   try more!  y   do take away"
322,ewK23hA9CFo8NoeH2_dAgw,Anthony D.,22/6/2015,rKvPQZcgjrQOLRU0phPoAQ,Queen of Tarts,    Apple crumble   sooooo delicious. Defin ely a good s p for a small breakfast or coffee   snack s p.
323,hVKAtwMWXgQoxkxVyk-iRA,Alexandra M.,6/8/2009,rKvPQZcgjrQOLRU0phPoAQ,Queen of Tarts,"Th   sy b sy shop on   end of Dame Street     talk of    wn.  's known for  ing   place for afternoon tea   cake. I     agree w h   reviews that th  place   fantastic.

  inside cafe   delightful but a l tle cramped so I was unable   s  down   enjoy my l tle treat. Instead, I scoffed   outside on a  nch.

I bought a cheese   rasp rry tartlet that was perhaps a l tle  o sweet. May  a cup of tea would   help w h   digestion of   cake.

Prices   a b  steep so loosen those purse strings."
324,vjOkqF6wofKas97j27oHBw,Lissette R.,14/6/2017,rKvPQZcgjrQOLRU0phPoAQ,Queen of Tarts,On vacation w h   family.   breakfast was absolutely amazing! Try   pouch eggs w h leek pota  cake!   cafe latte was par   none. Apple tart was magnificent. W h I had th  at home.
325,iSQ_kUQYhM0UxWRBtVZWFQ,Beth P.,15/7/2017,rKvPQZcgjrQOLRU0phPoAQ,Queen of Tarts,"I found th  place on yelp     did not d appoint! I had   fr tata     was delicious. Very good size portions, lots of options for diners w h allergies/aversions,   a  autiful pastry/dessert bar."
326,ECbEWgpeMGV-0ltNAjtMIw,Rowan M.,4/10/2016,rKvPQZcgjrQOLRU0phPoAQ,Queen of Tarts,"I came here different times w h my friends for ei r tea   cake or a brunch.   tea room   very cosy   trad ional   tea   served in vintage tea cups.   cakes   good but not    st, however,  ir scones   delicious especially if   wanna go for a trad ional afternoon tea.   tea room   very small so  re   chance   wont find a table. So check  ir o r branch in temple bar."
327,sDtT64WO_0vGm3pl4mmAPQ,Emma M.,12/5/2019,rKvPQZcgjrQOLRU0phPoAQ,Queen of Tarts,Th  place was good! Not as au ntic   fresh as I had hoped but     a chain after all!    rry scone I had was still delicious! I've heard   chocolate cake here   magnificent.
328,l4GVjFHBYoRT4hNob-kHMg,Nollaig B.,23/7/2014,rKvPQZcgjrQOLRU0phPoAQ,Queen of Tarts,"A really lovely, cute   comfy breakfast spot. Just   aw  tables   very small so  's not very private. My smoked salmon   scrambled egg breakfast was excellent   very reasonably priced.   service   friendly   smiley. Can't  lieve I managed   res t  ir wonderful selection of baked goods."
329,K1h_EnIFKRoVPdWoGcZpyA,LaToya S.,8/5/2017,rKvPQZcgjrQOLRU0phPoAQ,Queen of Tarts,"My family   I   v  ing Dublin for   first time. I am from Los Angeles  a,   we take our brunches seriously. When I say th  place   amazing I mean  .   can   pretty crowded at   original location on   main st, but  y   ano r location which   around   corner. We were ass ted   that location   were able     a seat. I had   smoked bacon   pota  pancakes w h a scone.   food came or fast   soooo delicious."
330,lL1iA_5ojiyahU4V8mtPUA,Kevin C.,5/10/2014,rKvPQZcgjrQOLRU0phPoAQ,Queen of Tarts,"  leek pota  cake w h free range poached eggs was fantastic.

  cafe au la    pastry was good  o."
331,k0kDSE53-5Pm2Ul3WbUUpA,Melinda C.,20/6/2015,rKvPQZcgjrQOLRU0phPoAQ,Queen of Tarts,Delicious scones   tea for two!     Ir h breakfast will last through  r day of exploring Dublin. Small but comfortable cafe w h charming Ir h decor in   heart of Temple Bar  a.
332,ZLm_h-kdFEjgI9jadtwa4Q,Gavin S.,30/4/2014,rKvPQZcgjrQOLRU0phPoAQ,Queen of Tarts,"   en here once  fore! Brilliant l tle spot   tight on seating but still well worth a v  !

Both savory   sweet d hes   amazing!"
333,p9ucpL21zCz0kuix2GHWbQ,Ruberta B.,28/9/2016,rKvPQZcgjrQOLRU0phPoAQ,Queen of Tarts,Great food. I was d appointed we m sed breakfast by  minutes but   was still superb.  Loved   scones!
334,ZoaGfcb5U1RCZhBXpHYJBg,Moon P.,19/7/2016,rKvPQZcgjrQOLRU0phPoAQ,Queen of Tarts,For as many high reviews  re were for th  place I was greatly d appointed by   service of   brunette woman who served me at   reg ter. I underst       minutes  fore closing but   rush me when nobody    hind me in   hopes that ano r cus mer will not walk in  hind me   just rude. May   y should change  ir closing time   : instead of  as he last  minutes  y treat   like udder sh  for giving  m any business.   place looks  autiful     scone was decent (not terrible but for table) but not worth   reactions I got for setting foot in  re. I was sad   not like th  place.
335,5-SOZHOGLFzXiBpS4Ry7Ow,Lara Z.,17/1/2015,rKvPQZcgjrQOLRU0phPoAQ,Queen of Tarts,"Good for a tea at    full of very ir h br  h sweets.

  chocolate cake   very good,     pear   chocolate tart   nice.
May    could   more teas but in general   a nice place   go for a coffee in   afternoon."
336,3e21YqNqELW2hB7oKwvR8Q,Bridget R.,8/12/2009,rKvPQZcgjrQOLRU0phPoAQ,Queen of Tarts,"As I live so close     C y Centre, I live in hope; now that   second  location of Queen of Tarts   well   truly thriving, may  now I can   a quick seat in   cozy original shop that made th  bakery famous.

  brain child of two Dublin s ters who went all   way     US   train as m tresses of all things yummy, Queen of Tarts on Dame Street has always held a sweet spot in my heart.
From   fairy tale shop front     cozy m matched furn ure inside,   charm   delights here   close   comfortable.  r tea arrives in sweet rose spattered crockery.  r crumbling tart, scone or dense chocolate cake rests  s laurels on a frill of paper doily  a perfect last look  fore  ing gobbled.

Elbow room   dear     lines   still long, but that's what lends real magic   charm     Queen on Dame Street.   short on space, big on taste nature of th  ideal l tle cafe makes every v   feel like a d covery!

For those who don't     luxury (or patience)   wa  for one of    or  tiny tables   open up, scoot straight over   Cow's Lane. But if a good book   under  r arm    've got a whole afternoon ahead of    wa  by   st s of fresh scones   keep  r eyes peeled for that perfect table...  's well worth  ."
337,YwDx-bKUlA_1sNliEICwBQ,Sara M.,12/10/2015,rKvPQZcgjrQOLRU0phPoAQ,Queen of Tarts,"I great choice for some yummy cakes in Dublin.  re   two places, one in Cork Hill really small but great if   need   order take away cakes,   ano r on Cows Lane which   bigger. I recommend   later for a  tter experience.   place   really cute   well located.  ir tarts, cake   overall food   indeed super delicious   fresh, I especially recommend   baileys cheesecake! Portions   huge     won't leave hungry!   staff   truly friendly   helpful, I really like talking    .
I just don't give   five starts  cause   place  s HUGE queues on weekends   holidays, so   might not   able   enter or if   can   a table  re will   a huge crowd around  . That can   a b  of a let down, but  lieve me that will d apear if   taste some of  ir cakes!"
338,TcIXXqDfcrFu2m-cEV2OTQ,Louisa F.,27/3/2014,rKvPQZcgjrQOLRU0phPoAQ,Queen of Tarts,"Incredible place. We loved  .
 's cosy   comfy.  're welcomed by a smiling wa ress       s  on colorful pillows.   menu offers a large choice of pastries, cakes, cupcakes,  verages   so on. I just couldn't choose !
I went for   carrot cake   a hot chocolate.   was amazing.  st carrot cake i've ever ate.   hot choco was great as well.
I would highly recomendv  place   all of my friends."
339,HBTtQrZd-xJ_SXb9MQ4dtA,Andrew A.,11/5/2017,rKvPQZcgjrQOLRU0phPoAQ,Queen of Tarts,"Quaint spot w h great tea, cakes   even lunch  ems. Such a nice break from   bustle of   streets   s p in   relax   enjoy!!"
340,e-AKaRXU-bJ_vmr5c114bw,Joy E.,19/2/2014,rKvPQZcgjrQOLRU0phPoAQ,Queen of Tarts,"I was fortunate enough     staying up   road from Queen of Tarts   made   a point   come for breakfast   did NOT regret  .

Such a charming   adorable interior w h cozy l tle tables.  I was traveling alone   was fortunate enough   find a table tucked in   corner, next     d play case of goodies.    service was prompt   super friendly.    cappuchino was exactly what I was craving   made perfectly.  I   ordered   scrambled eggs, smoked salmon   brown bread breakfast   think   may    en one of    st meals I had in Dublin.  Such a simple breakfast     was out of th  world.    eggs were creamy   delicious,   brown bread was warm (I w h  y gave   recipe out!)     salmon was delicious   plentiful.  

I really was full, but since th      Queen of ""tarts""..  I had   order a chocolate almond tart.  Absolutely worth   glut ny..  Absolutely worth a v  !"
341,PkZXpXmAUSvA1aoJwVCqDQ,Laura C.,1/5/2015,rKvPQZcgjrQOLRU0phPoAQ,Queen of Tarts,"Th  place   amazing. Th    our second time here in  hours.  Everything   so good   so well prep d   all of   staff    en so sweet   welcoming. Our favor e spot in Dublin by far!  Please take   time   v   th  quaint spot,   will not   d appointed. Perfect portions for   right price."
342,neiak9f9cW_Dz-MqFkSO-Q,Andy G.,12/9/2015,rKvPQZcgjrQOLRU0phPoAQ,Queen of Tarts,"Note  re   two locations. One extremely small   one much larger. As expected   small one   PACKED   if     more than  just go     large one. Even if       's probably safer. I was solo   lucky     a table due   all    ur t activ y in    a.

  Ir h breakfast was great, staff very friendly, food came out in a reasonable time frame (r  for Irel ),   reasonably priced. Recommended for a quick breakfast   just   ready   wa  or go     larger branch."
343,FMpQ3tlNVaYyL6NdyheWwA,Gary W.,7/12/2014,rKvPQZcgjrQOLRU0phPoAQ,Queen of Tarts,Great place for cake   coffee or a tasty s wich.  's always busy   not that big so  ting a seat can    ugh. I tend   pop in for a s wich or Sweet treat   take away. I had a delicious  ef foccaccia s wich recently     was yum.
344,D2f1me-JKoA2SC2GkjYQ8Q,Claire S.,16/12/2016,rKvPQZcgjrQOLRU0phPoAQ,Queen of Tarts,Delicious food in a quaint l tle café. Always busy but well worth   wa .
345,CsZCDxIZC1O3PT8wQ8M8dQ,Keri M.,17/2/2019,rKvPQZcgjrQOLRU0phPoAQ,Queen of Tarts,Friendly. Kids had yummy French  ast. Omelet special was very good. Ham   Brie s wich was   good. Very good   easy.
346,P8oK9OVg_jNy8Yz7uQURPQ,Trevor C.,12/4/2015,rKvPQZcgjrQOLRU0phPoAQ,Queen of Tarts,Space   so cool looking! Everything   red   everyone   nice.   Vic rian Sponge Cake   a must  .
347,3adnVA403csB3I8oZWjUIw,Lisa N.,8/1/2017,rKvPQZcgjrQOLRU0phPoAQ,Queen of Tarts,First s p on our two weeks in Irel    one of our last s ps in our time in Dublin. Both v  s were terrific. I loved   savory scone     rasp rry scone w h jam.
348,jpfLUXQwa8Syr8drMWjrrw,Megan A.,8/2/2017,rKvPQZcgjrQOLRU0phPoAQ,Queen of Tarts,"Th    probably my favour e place   pop in   grab a quick b e! wea r     for brekkie, lunch, or even a quick cuppa w h a pastry!"
349,5ichBSrYORGXPFTrgCwXUA,Julian H.,16/5/2015,rKvPQZcgjrQOLRU0phPoAQ,Queen of Tarts,"I    en wanting   try Queen of Tarts for qu e some time, so I thought, why not?

I got   Queen of Fudge Chocolate Cake   a Latte!

  latte was del h (  can't really go wrong w h a latte, though).

  cake was ok. Not as good as I had imagined      . Don't   me wrong,   was delicious, but I did feel that   was lacking a b  of sweetness    ,   wasn't  o mo t. I feel  y could've put a few more ingredients in     really make   mo t   delicious.

How   ever,   was a pleasant experience.   staff were very friendly,   even though  re was a short line,   service was very quick. I will defin ely   coming back   try some more treats :) ."
